Date,High,Low,Open,Close,Volume,Adj Close
2019-06-04,15.071000099182129,14.720000267028809,14.899999618530273,15.071000099182129,20900.0,15.071000099182129
2019-06-05,15.180000305175781,14.979999542236328,15.130000114440918,15.149999618530273,27600.0,15.149999618530273
2019-06-06,15.180000305175781,15.09000015258789,15.149999618530273,15.133000373840332,14200.0,15.133000373840332
2019-06-07,15.489999771118164,15.25,15.25,15.392000198364258,21100.0,15.392000198364258
2019-06-10,15.670000076293945,15.5,15.670000076293945,15.529999732971191,133800.0,15.529999732971191
2019-06-11,15.770000457763672,15.541999816894531,15.770000457763672,15.614999771118164,39600.0,15.614999771118164
2019-06-12,15.579999923706055,15.430000305175781,15.579999923706055,15.487000465393066,18500.0,15.487000465393066
2019-06-13,15.630000114440918,15.489999771118164,15.630000114440918,15.543999671936035,17500.0,15.543999671936035
2019-06-14,15.420000076293945,15.300000190734863,15.420000076293945,15.314000129699707,9100.0,15.314000129699707
2019-06-17,15.399999618530273,15.3100004196167,15.3100004196167,15.347999572753906,13600.0,15.347999572753906
2019-06-18,15.630000114440918,15.510000228881836,15.510000228881836,15.593000411987305,5900.0,15.593000411987305
2019-06-19,15.699999809265137,15.510000228881836,15.670000076293945,15.680999755859375,10900.0,15.680999755859375
2019-06-20,15.92300033569336,15.75,15.890000343322754,15.859000205993652,3400.0,15.859000205993652
2019-06-21,15.899999618530273,15.682000160217285,15.760000228881836,15.86400032043457,12100.0,15.86400032043457
2019-06-24,15.890000343322754,15.770000457763672,15.84000015258789,15.843000411987305,8900.0,15.843000411987305
2019-06-25,15.789999961853027,15.489999771118164,15.789999961853027,15.529999732971191,7700.0,15.529999732971191
2019-06-26,15.503999710083008,15.430000305175781,15.5,15.461999893188477,5900.0,15.461999893188477
2019-06-27,15.638999938964844,15.520999908447266,15.520999908447266,15.619999885559082,3900.0,15.619999885559082
2019-06-28,15.664999961853027,15.60099983215332,15.619999885559082,15.633999824523926,3100.0,15.633999824523926
2019-07-01,15.880000114440918,15.76200008392334,15.880000114440918,15.817999839782715,4400.0,15.817999839782715
2019-07-02,15.869999885559082,15.789999961853027,15.812000274658203,15.854000091552734,4000.0,15.854000091552734
2019-07-03,15.920000076293945,15.84000015258789,15.920000076293945,15.883999824523926,4100.0,15.883999824523926
2019-07-05,15.880000114440918,15.670000076293945,15.880000114440918,15.79800033569336,5300.0,15.79800033569336
2019-07-08,15.710000038146973,15.5,15.710000038146973,15.529999732971191,5600.0,15.529999732971191
2019-07-09,15.508000373840332,15.34000015258789,15.420000076293945,15.498000144958496,5100.0,15.498000144958496
2019-07-10,15.710000038146973,15.609999656677246,15.710000038146973,15.666999816894531,6600.0,15.666999816894531
2019-07-11,15.710000038146973,15.579000473022461,15.710000038146973,15.645999908447266,5500.0,15.645999908447266
2019-07-12,15.699999809265137,15.600000381469727,15.699999809265137,15.619999885559082,33200.0,15.619999885559082
2019-07-15,15.609999656677246,15.50100040435791,15.609999656677246,15.59000015258789,83200.0,15.59000015258789
2019-07-16,15.569999694824219,15.412799835205078,15.569999694824219,15.412799835205078,10667.0,15.412799835205078
